link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado
8444406964581,"RUA RIO PINDARÉ, N. 23, QUADRA H",,"Casa, 0.00 de área total, 99.25 de área privativa, 160.00 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",62901.7,113500.0,44.58,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
8444408527162,"RUA RIO GUAJARA, N. 12, LOTE 12 QUADRA R",,"Casa, 0.00 de área total, 56.24 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",57636.8,104000.0,44.58,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
8444410411834,"V L 212, N. SN, QD 212 LT 11",,"Casa, 0.00 de área total, 91.41 de área privativa, 112.50 de área do terreno, WC, 1 sala(s), cozinha.",82171.51,145000.0,43.33,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
8444410537390,"TV DA AGRICULTURA (ESTRADA DA MATA), N. 05I",CENTRO,"Casa, 0.00 de área total, 64.39 de área privativa, 116.22 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",79781.01,123500.0,35.4,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
8444410927695,"R PROJETADA 1, N. 01, QD A LT 01 - VILA COHABIANO V",,"Casa, 0.00 de área total, 57.40 de área privativa, 100.80 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",65623.87,115800.0,43.33,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
8444411100824,"AV CENTRAL, N. 06, QD07 LT06 - CASA 03 - BACURIZAL",,"Casa, 0.00 de área total, 47.30 de área privativa, 59.97 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",51318.93,92600.0,44.58,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
8444411532724,"AV CENTRAL, N. 01, QD 7; LOTE 06; MORADA NOVAIII",,"Casa, 0.00 de área total, 47.30 de área privativa, 59.97 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41010.8,74000.0,44.58,Venda Direta Online,Ver foto,SAO JOSE DE RIBAMAR,MA
10005236,"AV JOÃO PESSOA, N. S/N, LOTE 38",ANIL,"Casa, 0.00 de área total, 138.22 de área privativa, 500.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 3 sala(s), cozinha.",154299.48,219500.0,29.71,Venda Direta Online,,SAO LUIS,MA
10006073,"RUA BACANGA, N. 08, QUADRA E - LOTE 08",RESIDENCIAL VINHAIS II,"Casa, 0.00 de área total, 100.00 de área privativa, 187.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",241658.1,333000.0,27.43,Venda Direta Online,,SAO LUIS,MA
10011938,"RUA 01, N. 03, QD 07 CONJUNTO RESIDENCIAL FILIPINHO",FILIPINHO,"Casa, 0.00 de área total, 328.94 de área privativa, 255.78 de área do terreno, 3 qto(s), varanda, WC, 1 sala(s), cozinha.",437558.65,602947.02,27.44,Venda Direta Online,Ver foto,SAO LUIS,MA
1444401356984,"RUA 17 QD 08, N. s/n, UNID 34",COHATRAC II,"Casa, 0.00 de área total, 230.00 de área privativa, 180.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 edícula.",183351.0,280000.0,34.52,Venda Direta Online,Ver foto,SAO LUIS,MA
1444404197275,"RUA SANTA BARBARA, N. 23, QUADRA 259 LOTE 23",TIRIRICAL,"Casa, 0.00 de área total, 179.77 de área privativa, 0.00 de área do terreno, 5 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",130492.0,202000.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444404666062,"AV QUATRO, N. 20, QD 06 CONJ HAB TURU",CONJUNTO HABITACIONAL TURU,"Casa, 0.00 de área total, 276.44 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",357945.0,511350.0,30.0,Venda Online,Ver foto,SAO LUIS,MA
1444405017386,"RUA 23, N. 21, CASA 201",CIDADE OPERARIA,"Casa, 0.00 de área total, 107.16 de área privativa, 125.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",116086.2,179700.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444405321247,"RUA 10 LOTE 30-A, N. 30, UNIDADE 101",CIDADE OPERARIA,"Casa, 0.00 de área total, 92.50 de área privativa, 100.68 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",87191.45,134971.28,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444405936381,"RUA 01, N. S/N, QUADRA 01 UNID 32 2A. ETAPA",CIDADE OPERARIA,"Casa, 0.00 de área total, 35.34 de área privativa, 160.00 de área do terreno, 2 qto(s), varanda, WC, 2 sala(s), cozinha.",160854.0,249000.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444406346600,"RUA 13, N. 44, UNIDADE 201",CIDADE OPERARIA,"Casa, 0.00 de área total, 448.91 de área privativa, 0.00 de área do terreno, 9 qto(s), WC, 6 sala(s), cozinha, 2 vaga(s) de garagem.",181526.0,281000.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444407033567,"R PROJETADA 6, N. 00007, QDA 34 JD S",TIRIRICAL,"Casa, 0.00 de área total, 230.00 de área privativa, 360.00 de área do terreno, 3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, Terraco.",191862.0,297000.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444407586809,"DO RIBEIRAO (RUA PAULA DUARTE), N. 226",CENTRO,"Casa, 0.00 de área total, 214.26 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 2 sala(s), cozinha.",185402.0,287000.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444407715692,"QUARENTA E SEIS, N. 06, QD 149 CJ SAO RAIMUNDO",SAO RAIMUNDO,"Casa, 0.00 de área total, 69.80 de área privativa, 150.00 de área do terreno, WC, 1 sala(s), cozinha.",79135.01,122500.0,35.4,Venda Direta Online,Ver foto,SAO LUIS,MA
1444408696420,"RUA VINTE E DOIS, N. 05 C, QD 46",JARDIM SAO CRISTOVAO II,"Casa, 0.00 de área total, 89.11 de área privativa, 0.00 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",171500.0,162703.0,0.0,2º Leilão SFI,Ver foto,SAO LUIS,MA
1555523127124,"R 14, N. 01, UNIDADE 103",SANTA BARBARA,"Casa, 0.00 de área total, 312.92 de área privativa, 318.00 de área do terreno, WC, 1 sala(s).",241599.01,435000.0,44.46,Venda Direta Online,Ver foto,SAO LUIS,MA
1555524268430,"R TANCREDO NEVES, N. 48",VILA ITAMAR II,"Prédio, 0.00 de área total, 606.00 de área privativa, 202.00 de área do terreno, WC, 6 sala(s).",347050.0,631000.0,45.0,Venda Direta Online,Ver foto,SAO LUIS,MA
1555526959511,"RUA DO RIBEIRÃO, N. 15, VILA SARNEY",,"Outros, 0.00 de área total, 1424.96 de área privativa, 1614.49 de área do terreno.",474100.0,862000.0,45.0,Venda Direta Online,Ver foto,SAO LUIS,MA
1555532770085,"ESTRADA DA MATINHA BR 135 KM 11, N. 15",MAIOBINHA,"Terreno, 0.00 de área total, 0.00 de área privativa, 290748.02 de área do terreno.",1401750.0,3115000.0,55.0,Venda Direta Online,Ver foto,SAO LUIS,MA
8444403767955,"RUA TRINTA E UM, N. 10, QD 97 BL 0",SAO RAIMUNDO,"Casa, 0.00 de área total, 48.50 de área privativa, 150.00 de área do terreno, 1 qto(s), WC, 1 sala(s), cozinha.",28335.0,50000.0,43.33,Venda Direta Online,Ver foto,SAO LUIS,MA
8444404194894,"RUA 07, N. 04, UNID 105",CIDADE OPERARIA,"Casa, 135.00 de área total, 0.00 de área privativa, 200.00 de área do terreno, 3 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",99739.21,176000.0,43.33,Venda Direta Online,,SAO LUIS,MA
8444405318090,"RUA 33, N. 03, QUADRA 99",SAO RAIMUNDO,"Casa, 86.30 de área total, 20.00 de área privativa, 150.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",49869.6,88000.0,43.33,Venda Direta Online,Ver foto,SAO LUIS,MA
8444406664332,"R 10, N. 30, UNIDADE 101",CIDADE OPERARIA,"Casa, 0.00 de área total, 92.50 de área privativa, 100.68 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",80916.26,142785.0,43.33,Venda Direta Online,Ver foto,SAO LUIS,MA
8444407079328,"RUA QUATRO, N. 11, QD - 03",SAO RAIMUNDO,"Casa, 0.00 de área total, 20.00 de área privativa, 150.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",69704.1,123000.0,43.33,Venda Direta Online,,SAO LUIS,MA
8444409216845,"RUA 05, N. 26, QD 40, CASA 26",SAO RAIMUNDO,"Casa, 0.00 de área total, 20.00 de área privativa, 150.00 de área do terreno, WC, 1 sala(s), cozinha.",79338.01,140000.0,43.33,Venda Direta Online,Ver foto,SAO LUIS,MA
8444410394220,"RUA 30, N. 20, QUADRA 96",SAO RAIMUNDO,"Casa, 0.00 de área total, 20.00 de área privativa, 150.00 de área do terreno, WC, 1 sala(s).",51399.7,90700.0,43.33,Venda Direta Online,Ver foto,SAO LUIS,MA
8444410887758,"RUA JOAO ALBERTO, N. S/N, QUADRA 13 UNID 01-A",SANTA EFIGENIA,"Casa, 0.00 de área total, 159.70 de área privativa, 126.54 de área do terreno, 5 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",91238.7,161000.0,43.33,Venda Direta Online,Ver foto,SAO LUIS,MA
8555514615063,"RUA 44 QD 143 CASA, N. 04, CJ SAO RAIM",SAO RAIMUNDO,"Casa, 0.00 de área total, 20.00 de área privativa, 150.00 de área do terreno, 3 qto(s), a.serv, WC, cozinha, Terraco.",48834.34,103500.0,52.82,Venda Direta Online,Ver foto,SAO LUIS,MA
1444400821845,"RUA DO COMERCIO, N. 34",CENTRO,"Casa, 0.00 de área total, 181.00 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",114019.0,176500.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444401098756,"RUA VESPASIANO RAMOS, N. 239",CENTRO,"Casa, 0.00 de área total, 105.09 de área privativa, 380.00 de área do terreno, 4 qto(s), WC, 2 sala(s), cozinha.",67830.01,105000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444401147510,"RUA CONEGO ADERSON, N. 590",CENTRO,"Casa, 0.00 de área total, 128.00 de área privativa, 0.00 de área do terreno, 4 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",113050.0,175000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444401519743,"RUA CONEGO ANDERSON, N. 558",CENTRO,"Casa, 783.00 de área total, 110.00 de área privativa, 783.00 de área do terreno, 3 qto(s), 2 suite(s), WC, 2 sala(s), cozinha.",37750.0,151000.0,75.0,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444401780395,"R DO COMÉRCIO, N. 46",CENTRO,"Casa, 0.00 de área total, 152.00 de área privativa, 277.50 de área do terreno, 4 qto(s), WC, 1 sala(s), cozinha.",86564.0,134000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444402085283,"RUA PRESIDENTE VARGAS, N. 105",CENTRO,"Casa, 0.00 de área total, 98.00 de área privativa, 0.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44574.0,69000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444402750392,"RUA DO COMÉRCIO, N. 641",CENTRO,"Casa, 0.00 de área total, 272.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, cozinha, 1 vaga(s) de garagem.",125324.01,194000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444403726444,"RUA DO COMERCIO, N. 745",CENTRO,"Casa, 316.25 de área total, 128.00 de área privativa, 316.25 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",31250.0,125000.0,75.0,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444403749193,"RUA DO COMERCIO, N. 368",CENTRO,"Casa, 0.00 de área total, 195.16 de área privativa, 0.00 de área do terreno, 3 qto(s), 1 suite(s), WC, cozinha, 1 vaga(s) de garagem.",109820.0,170000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444404059441,"RUA CONEGO ADERSON, N. 408",CENTRO,"Casa, 0.00 de área total, 128.00 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), cozinha.",74290.0,115000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444404977572,"RUA VESPAZIANO RAMOS, N. 36",CENTRO,"Casa, 0.00 de área total, 119.00 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",82688.0,128000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1555527228995,"RUA CONEGO ADERSON, N. 327",CENTRO,"Casa, 0.00 de área total, 164.25 de área privativa, 0.00 de área do terreno, 4 qto(s), a.serv, 2 suite(s), WC, 3 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",120802.0,187000.0,35.4,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
8444404612793,"RUA SAO VICENTE, N. 363",CENTRO,"Casa, 0.00 de área total, 91.85 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",48843.32,88133.0,44.58,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
8444404932798,"RUA SAO FRANCISCO, N. 45",CENTRO,"Casa, 0.00 de área total, 80.40 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",48215.4,87000.0,44.58,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
8444405405961,"R BELA VISTA, N. 50",CENTRO,"Casa, 0.00 de área total, 73.50 de área privativa, 243.00 de área do terreno, 3 qto(s), WC, 2 sala(s), cozinha.",40802.4,72000.0,43.33,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
8444406633828,"R BELA VISTA, N. 26",CENTRO,"Casa, 0.00 de área total, 120.61 de área privativa, 203.76 de área do terreno, 1 qto(s), 2 suite(s), 1 sala(s), cozinha.",57913.9,104500.0,44.58,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
8444406986313,"RUA MUNDICO AIRES, N. 140",CENTRO,"Casa, 0.00 de área total, 94.00 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, cozinha, 1 vaga(s) de garagem.",49323.8,89000.0,44.58,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
8444409383393,"R SÃO RAIMUNDO, N. 405",,"Casa, 0.00 de área total, 128.00 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",58745.2,106000.0,44.58,Venda Direta Online,Ver foto,SENADOR ALEXANDRE COSTA,MA
1444400238732,"RUA UIRAPURU, N. 267",CENTRO,"Casa, 0.00 de área total, 472.35 de área privativa, 4095.00 de área do terreno, 2 qto(s), varanda, 2 suite(s), WC, 1 sala(s), DCE.",242250.0,375000.0,35.4,Venda Direta Online,Ver foto,SERRANO DO MARANHAO,MA
1444403898431,"R 10 DE NOVEMBRO, N. 290",CENTRO,"Casa, 0.00 de área total, 325.00 de área privativa, 1599.00 de área do terreno, 4 qto(s), a.serv, WC, 3 sala(s), sacada, cozinha.",236642.07,366319.0,35.41,Venda Direta Online,Ver foto,SUCUPIRA DO RIACHAO,MA
1444403383091,"RUA 01, N. 58, QUADRA C; LOTE 11",PARQUE PIAUI I,"Casa, 0.00 de área total, 123.57 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",170544.0,264000.0,35.4,Venda Direta Online,Ver foto,TIMON,MA
1444403617203,"RUA D, N. 1150, QD09 LT 06 A 19",JOIA,"Casa, 0.00 de área total, 188.16 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",178457.5,276250.0,35.4,Venda Direta Online,Ver foto,TIMON,MA
1444404858840,"RUA 01/A, N. 255, QUADRA 02-B LOTE 16",PEDRO PATRICIO,"Casa, 0.00 de área total, 130.42 de área privativa, 0.00 de área do terreno, 3 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",96577.0,149500.0,35.4,Venda Direta Online,Ver foto,TIMON,MA
1444405765790,"R 05, N. 311, QUADRA M LOTE 01 PARQUE KARINA",,"Casa, 0.00 de área total, 122.94 de área privativa, 210.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, Terraco.",94380.6,146100.0,35.4,Venda Direta Online,Ver foto,TIMON,MA
1444406135137,"RUA 30, N. 4063, QUADRA D",FLORES,"Casa, 0.00 de área total, 190.03 de área privativa, 0.00 de área do terreno, 1 qto(s), 2 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",63000.0,210000.0,70.0,Venda Direta Online,Ver foto,TIMON,MA
1555529259707,"RUA ANTONIO GUIMARÃES, N. 2501, QUADRA 227, LOTES 3 AO 6",PARQUE PIAUI I,"Casa, 0.00 de área total, 250.00 de área privativa, 2400.00 de área do terreno, 1 qto(s), a.serv, 2 suite(s), WC, 2 sala(s), DCE, cozinha, Terraco.",327000.0,545000.0,40.0,Venda Direta Online,Ver foto,TIMON,MA
8444400372194,"R JUSTINO DE OLIVEIRA COSTA (ANTIGA SÃO JOÃO), N. 949, QD 114 LT 06",SAO BENEDITO,"Casa, 0.00 de área total, 47.82 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",34360.41,62000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444400563704,"BECO 27, N. 47, QD 28 LT 05",BELA VISTA,"Casa, 0.00 de área total, 89.60 de área privativa, 120.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",48215.41,87000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444400702623,"RUA 06, N. 1463, QD14 LOTE 02/03",,"Casa, 0.00 de área total, 103.72 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",63650.9,112000.0,43.17,Venda Direta Online,Ver foto,TIMON,MA
8444401104088,"RUA 24, N. 2355, QD 277, BL E, LTS 04 E 19",FLORES I,"Casa, 0.00 de área total, 91.61 de área privativa, 240.00 de área do terreno, 2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.",60962.0,110000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444401402216,"RUA 07, N. 965, QD H; LT 04",,"Casa, 0.00 de área total, 103.00 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",73985.7,133500.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444402327218,"RUA 03 QD 09 PARTE DO LOTE 14 Nº 2413 A e B, N. 2413",BOA VISTA,"Casa, 186.80 de área total, 186.80 de área privativa, 125.00 de área do terreno, 2 qto(s), a.serv, 2 suite(s), WC, 2 sala(s), cozinha.",91053.7,260153.42,65.0,Venda Direta Online,Ver foto,TIMON,MA
8444402940769,"R 18, N. 369, QD 40 LT 01",BOA VISTA,"Casa, 0.00 de área total, 82.54 de área privativa, 125.00 de área do terreno, 1 qto(s), 1 suite(s), 1 sala(s), cozinha.",54638.22,132908.02,58.9,Venda Direta Online,Ver foto,TIMON,MA
8444405935995,"TRAVESSA JOAO CASTELO, N. 27, QD 200, LT 25",PARQUE PIAUI I,"Casa, 0.00 de área total, 75.81 de área privativa, 108.50 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",49046.7,88500.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444406162426,"RUA C, N. 640, QD 03; LT 15",PEDRO PATRICIO,"Casa, 0.00 de área total, 110.36 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",46900.0,134000.0,65.0,Venda Online,Ver foto,TIMON,MA
8444406603538,"RUA 27, N. 601, LOTE 24, QUADRA 35",SETE ESTRELAS,"Casa, 0.00 de área total, 61.12 de área privativa, 0.00 de área do terreno, 3 qto(s), varanda, WC, 1 sala(s), cozinha.",41287.9,74500.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444407011600,"RUA II, N. 536, QD 26 LT 16",NOVO PARQUE UNIAO,"Casa, 0.00 de área total, 98.49 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",19230.0,128200.0,85.0,Venda Direta Online,Ver foto,TIMON,MA
8444407807340,"R 03, N. 541 (A), QD 38 LOTE 08 (PARTE)",,"Casa, 0.00 de área total, 86.57 de área privativa, 150.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",72046.0,130000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444407930907,"Rua BECO D, N. 641, QD D10 LT 18",,"Casa, 0.00 de área total, 69.47 de área privativa, 120.00 de área do terreno, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",52094.81,94000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444409115208,"RUA 25, N. 2058, LOTE 24/25, QUADRA 14",SETE ESTRELAS,"Casa, 0.00 de área total, 91.88 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",73453.36,144000.0,49.0,Venda Direta Online,Ver foto,TIMON,MA
8444409913023,"RUA D, N. 326, QD 49 LT 03 E 04",,"Casa, 0.00 de área total, 69.54 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",59853.6,108000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444410930173,"R 14, N. 538, QD 52 LT 14",,"Casa, 0.00 de área total, 96.11 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",63622.16,114800.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8444413971210,"RUA PROJETADA, N. 583, QD 02 LTS 45 A 45",PARQUE UNIAO,"Casa, 0.00 de área total, 94.79 de área privativa, 173.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",82575.81,149000.0,44.58,Venda Direta Online,Ver foto,TIMON,MA
8555514957398,"RUA 03, N. 128, QD 164 LT19",FORMOSA,"Casa, 300.00 de área total, 96.61 de área privativa, 300.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, Terraco.",28800.0,96000.0,70.0,Venda Online,Ver foto,TIMON,MA
1444402405393,"AV PERIMETRAL, N. 19, QD 4 LOT JD DAS OLIVEIRAS",CENTRO,"Casa, 90.48 de área total, 90.48 de área privativa, 154.70 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",78128.66,119000.0,34.35,Venda Direta Online,Ver foto,TRIZIDELA DO VALE,MA
8444410719502,"AV 01, N. 03, LOTE 03 QUADRA 04",CENTRO,"Casa, 0.00 de área total, 69.80 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",46552.8,84000.0,44.58,Venda Direta Online,Ver foto,TURIACU,MA
8444411067169,"RUA 01, N. 01, LOTE 1 QUADRA1",,"Casa, 250.00 de área total, 65.95 de área privativa, 250.00 de área do terreno, a.serv, WC, 1 sala(s), cozinha.",45444.4,82000.0,44.58,Venda Direta Online,Ver foto,TURIACU,MA
8444411142063,"AV 1, N. 02, QUADRA 04 LT02",,"Casa, 250.00 de área total, 69.80 de área privativa, 250.00 de área do terreno, 3 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",45444.4,82000.0,44.58,Venda Direta Online,Ver foto,TURIACU,MA
8444412348137,"AV 01, N. 08, QD 7 LT 8 - LOTEAMENTO AURORA",,"Casa, 0.00 de área total, 60.00 de área privativa, 250.00 de área do terreno, 2 qto(s), WC, 1 sala(s).",44336.0,80000.0,44.58,Venda Direta Online,Ver foto,TURIACU,MA
8444412360552,"RUA 3, N. 04, LOTE 4 QUADRA 7",,"Casa, 281.44 de área total, 60.00 de área privativa, 281.44 de área do terreno, a.serv, WC, 1 sala(s), cozinha, Terraco.",50368.01,80000.0,37.04,Venda Direta Online,Ver foto,TURIACU,MA
8444414255225,"AVENIDA 01, N. 09, QUADRA 09, LOTE 09",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 250.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47107.01,85000.0,44.58,Venda Direta Online,Ver foto,TURIACU,MA
1444408501360,"R DA MACAÚBA, N. 152",CENTRO,"Casa, 0.00 de área total, 80.00 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 2 sala(s), cozinha.",52326.0,81000.0,35.4,Venda Direta Online,Ver foto,TURILANDIA,MA
8444404061541,"TRAVESSA DO SOL, N. 44, SANTA LUZIA",,"Casa, 0.00 de área total, 69.50 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",39348.2,71000.0,44.58,Venda Direta Online,Ver foto,TURILANDIA,MA
8444404628193,"RUA DA UZINA, N. 250",CENTRO,"Casa, 0.00 de área total, 95.17 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s).",52986.45,93500.0,43.33,Venda Direta Online,Ver foto,TURILANDIA,MA
8444407328719,"RUA SAO FRANCISCO, N. 56",,"Casa, 0.00 de área total, 66.14 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",44058.9,79500.0,44.58,Venda Direta Online,Ver foto,TURILANDIA,MA
8444407821857,"RUA SAO FRANCISCO, N. 48",CENTRO,"Casa, 0.00 de área total, 69.58 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",40456.6,73000.0,44.58,Venda Direta Online,Ver foto,TURILANDIA,MA
8444408370530,"TRAV DO PINHO, N. S/N, UNIDADE 101",CENTRO,"Casa, 0.00 de área total, 69.47 de área privativa, 149.67 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",38794.0,70000.0,44.58,Venda Direta Online,Ver foto,TURILANDIA,MA
